Gene_Names,Gene_ID,Avg_Count
ambn,LL0000000934,0
ambp,LL0000000935,30
ambra1a,LL0000000936,727
ambra1b,LL0000000937,262
amd1,LL0000000938,1190
AMDHD1,LL0000000939,1
amdhd2,LL0000000940,881
amer1,LL0000000941,914
amer2,LL0000000942,508
amfra,LL0000000943,3482
amfrb,LL0000000944,0
amh,LL0000000945,1
amigo1,LL0000000946,23
amigo3,LL0000000947,82
ammecr1,LL0000000948,1186
amn,LL0000000949,10
amn1,LL0000000950,90
amot,LL0000000951,296
amotl2a,LL0000000952,3492
amotl2b,LL0000000953,4236
ampd1,LL0000000954,667
ampd2a,LL0000000955,131
ampd2b,LL0000000956,74
ampd3a,LL0000000957,101
ampd3b,LL0000000958,6772
amph,LL0000000959,292
amt,LL0000000960,655
amy2a,LL0000000961,27
anapc1,LL0000000962,592
anapc10,LL0000000963,287
anapc11,LL0000000964,287
anapc13,LL0000000965,131
anapc15,LL0000000966,320
anapc16,LL0000000967,762
anapc2,LL0000000968,420
anapc4,LL0000000969,253
anapc5,LL0000000970,488
anapc7,LL0000000971,468
and1,LL0000000972,314925
and2,LL0000000973,261552
and3,LL0000000974,47774
and4,LL0000000975,53
angel1,LL0000000976,11
angel2,LL0000000977,891
angpt1,LL0000000978,113
angpt2a,LL0000000979,0
angpt2b,LL0000000980,0
angpt4,LL0000000981,0
angptl1a,LL0000000982,323
angptl1b,LL0000000983,6
angptl2a,LL0000000984,468
angptl2b,LL0000000985,1362
angptl3,LL0000000986,1
angptl4,LL0000000987,52010
angptl5,LL0000000988,117
angptl6,LL0000000989,1
angptl7,LL0000000990,6589
ank1a,LL0000000991,1092
ank1b,LL0000000992,13
ank2a,LL0000000993,97
ank2b,LL0000000994,1364
ank3a,LL0000000995,3380
ank3b,LL0000000996,4006
ankar,LL0000000997,0
ankdd1a,LL0000000998,34
ankdd1b,LL0000000999,82
ankef1a,LL0000001000,0
ankef1b,LL0000001001,36
ANKFN1,LL0000001002,28
ankfy1,LL0000001003,954
ankha,LL0000001004,88
ankhb,LL0000001005,805
ankhd1,LL0000001006,1531
ankib1a,LL0000001007,478
ankib1b,LL0000001008,825
ankk1,LL0000001009,99
ankle2,LL0000001010,186
ankmy1,LL0000001011,12
ankmy2a,LL0000001012,533
ankmy2b,LL0000001013,0
ankra2,LL0000001014,430
ankrd10a,LL0000001015,262
ankrd10b,LL0000001016,927
ankrd11,LL0000001017,3836
ankrd12,LL0000001018,2472
ankrd13a,LL0000001019,1439
ankrd13b,LL0000001020,78
ankrd13c,LL0000001021,3164
ankrd13d,LL0000001022,31
ankrd16,LL0000001023,205
ankrd1a,LL0000001024,28
ankrd1b,LL0000001025,135
ankrd2,LL0000001026,0
ankrd22,LL0000001027,1488
ankrd24,LL0000001028,76
ankrd27,LL0000001029,570
ankrd28b,LL0000001030,1832
ankrd29,LL0000001031,1
ankrd31,LL0000001032,4
ankrd33aa,LL0000001033,32
ankrd33ab,LL0000001034,23
ankrd33ba,LL0000001035,142
ankrd33bb,LL0000001036,20
ankrd34a,LL0000001037,0
ankrd34ba,LL0000001038,20
ankrd34bb,LL0000001039,7
ankrd37,LL0000001040,25
ankrd39,LL0000001041,62
ankrd40,LL0000001042,1289
ankrd44,LL0000001043,314
ankrd45,LL0000001044,3
ankrd46a,LL0000001045,399
ankrd46b,LL0000001046,114
ankrd49,LL0000001047,123
ANKRD50,LL0000001048,882
ankrd50l,LL0000001049,1325
ankrd52a,LL0000001050,704
ankrd52b,LL0000001051,21
ankrd54,LL0000001052,805
ankrd55,LL0000001053,40
ankrd63,LL0000001054,4
ANKRD66,LL0000001055,0
ankrd6a,LL0000001056,50
ankrd6b,LL0000001057,629
ankrd9,LL0000001058,322
anks1aa,LL0000001059,202
anks1ab,LL0000001060,30
anks1b,LL0000001061,3933
anks3,LL0000001062,69
anks4b,LL0000001063,71
anks6,LL0000001064,2
ankzf1,LL0000001065,539
anln,LL0000001066,6840
ano1,LL0000001067,544
ano10a,LL0000001068,4190
ano10b,LL0000001069,1786
ano11,LL0000001070,1
ano2,LL0000001071,161
ANO2 (1 of many),LL0000001072,29
ano3,LL0000001073,61
ano5a,LL0000001074,94
ano5b,LL0000001075,182
ano6,LL0000001076,12
ANO7,LL0000001077,10
ano8a,LL0000001078,14
ano8b,LL0000001079,23
ano9a,LL0000001080,60
ano9b,LL0000001081,1311
anos1a,LL0000001082,263
anos1b,LL0000001083,158
anp32a,LL0000001084,8933
anp32b,LL0000001085,3315
anp32e,LL0000001086,3822
ANPEP,LL0000001087,15
anpepa,LL0000001088,6
anpepb,LL0000001089,45
antxr1a,LL0000001090,1
antxr1b,LL0000001091,7
antxr1c,LL0000001092,113
antxr1d,LL0000001093,231
antxr2a,LL0000001094,1409
antxr2b,LL0000001095,5
ANXA1 (1 of many),LL0000001096,117
anxa11a,LL0000001097,9649
anxa11b,LL0000001098,14348
anxa13,LL0000001099,208
anxa13l,LL0000001100,76
anxa1a,LL0000001101,26970
anxa1b,LL0000001102,513
anxa1c,LL0000001103,309
anxa2a,LL0000001104,25513
anxa2b,LL0000001105,145
anxa3a,LL0000001106,1158
anxa3b,LL0000001107,3822
anxa4,LL0000001108,3503
anxa5a,LL0000001109,15
anxa5b,LL0000001110,3122
anxa6,LL0000001111,231
aoc1,LL0000001112,50
aoc2,LL0000001113,9152
aox5,LL0000001114,170
aox6,LL0000001115,402
ap1ar,LL0000001116,112
ap1b1,LL0000001117,3019
ap1g1,LL0000001118,1064
ap1g2,LL0000001119,1587
ap1m1,LL0000001120,1125
ap1m2,LL0000001121,1135
ap1m3,LL0000001122,158
ap1s1,LL0000001123,3199
ap1s2,LL0000001124,362
ap1s3a,LL0000001125,19
ap1s3b,LL0000001126,278
ap2a1,LL0000001127,2797
ap2b1,LL0000001128,4569
ap2m1a,LL0000001129,6688
ap2m1b,LL0000001130,3825
ap2s1,LL0000001131,1143
ap3b1a,LL0000001132,764
AP3B2,LL0000001133,62
ap3d1,LL0000001134,1766
ap3m1,LL0000001135,1740
ap3m2,LL0000001136,222
ap3s2,LL0000001138,592
ap4b1,LL0000001139,521
ap4e1,LL0000001140,552
ap4m1,LL0000001141,140
ap4s1,LL0000001142,236
ap5b1,LL0000001143,141
ap5m1,LL0000001144,189
ap5s1,LL0000001145,277
ap5z1,LL0000001146,287
apaf1,LL0000001147,3431
apba1a,LL0000001148,38
apba1b,LL0000001149,504
apba2a,LL0000001150,48
apba2b,LL0000001151,254
APBA3,LL0000001152,15
apbb1,LL0000001153,622
apbb1ip,LL0000001154,1690
apbb2b,LL0000001155,3109
apbb3,LL0000001156,18
apc,LL0000001157,2018
apc2,LL0000001158,128
apcdd1l,LL0000001159,34
apeh,LL0000001160,1382
apela,LL0000001161,5
apex1,LL0000001162,852
apex2,LL0000001163,101
aph1b,LL0000001164,1742
api5,LL0000001165,1866
apip,LL0000001166,1254
apln,LL0000001167,771
aplnr2,LL0000001168,95
aplnra,LL0000001169,2991
aplnrb,LL0000001170,95
aplp1,LL0000001171,315
aplp2,LL0000001172,4207
apmap,LL0000001173,1764
apnl,LL0000001174,0
apoa1a,LL0000001175,47
apoa1b,LL0000001176,656
apoa2,LL0000001177,444
apoa4a,LL0000001178,0
apoa4b.1,LL0000001179,166
apoa4b.2,LL0000001180,15
apoba,LL0000001181,0
apobb.1,LL0000001182,78
apobb.2,LL0000001183,1
apobec2a,LL0000001184,63
apobec2b,LL0000001185,0
apoc1,LL0000001186,41
apoc2,LL0000001187,77
apoc4,LL0000001188,0
apoda.1,LL0000001189,45
apoda.2,LL0000001190,256
apodb,LL0000001191,145
apoea,LL0000001192,0
apoeb,LL0000001193,60187
apof,LL0000001194,186
apol1,LL0000001195,1162
apom,LL0000001196,15
apooa,LL0000001197,310
apoob,LL0000001198,197
apool,LL0000001199,1113
apopt1,LL0000001200,144
appa,LL0000001201,15732
appb,LL0000001202,2985
appbp2,LL0000001203,2146
appl1,LL0000001204,916
appl2,LL0000001205,1444
aprt,LL0000001206,337
aptx,LL0000001207,41
aqp10a,LL0000001208,0
aqp10b,LL0000001209,0
aqp11,LL0000001210,232
aqp12,LL0000001211,0
aqp1a.1,LL0000001212,136
aqp1a.2,LL0000001213,0
aqp3a,LL0000001214,54331
aqp3b,LL0000001215,0
aqp4,LL0000001216,22
aqp7,LL0000001217,0
aqp8a.1,LL0000001218,34
aqp8a.2,LL0000001219,26
aqp8b,LL0000001220,43
aqp9a,LL0000001221,0
aqp9b,LL0000001222,321
aqr,LL0000001223,1768
ar,LL0000001224,39
araf,LL0000001225,1402
arap1,LL0000001226,4
arap1a,LL0000001227,2
arap3,LL0000001228,227
arcn1a,LL0000001229,3297
arcn1b,LL0000001230,3429
areg,LL0000001231,7
AREL1,LL0000001232,527
arf1,LL0000001233,4219
arf2a,LL0000001234,5576
arf2b,LL0000001235,7208
arf3a,LL0000001236,0
arf3b,LL0000001237,2
arf4a,LL0000001238,816
arf4b,LL0000001239,20
arf5,LL0000001240,5106
ARF5 (1 of many),LL0000001241,44
arf6a,LL0000001242,1253
arf6b,LL0000001243,4214
arfgap1,LL0000001244,436
arfgap2,LL0000001245,2507
arfgap3,LL0000001246,1030
arfgef1,LL0000001247,1469
arfgef2,LL0000001248,1338
arfgef3,LL0000001249,26
arfip1,LL0000001250,7379
arfip2a,LL0000001251,405
arfip2b,LL0000001252,83
arfrp1,LL0000001253,1011
arg1,LL0000001254,0
arg2,LL0000001255,1449
arglu1a,LL0000001256,712
arglu1b,LL0000001257,678
arhgap1,LL0000001258,2058
arhgap10,LL0000001259,1887
arhgap11a,LL0000001260,1305
arhgap12a,LL0000001261,3111
arhgap12b,LL0000001262,260
arhgap15,LL0000001263,0
arhgap17a,LL0000001264,1056
arhgap17b,LL0000001265,6433
arhgap18,LL0000001266,913
arhgap19,LL0000001267,1095
arhgap20,LL0000001268,96
arhgap20b,LL0000001269,0
arhgap21a,LL0000001270,141
arhgap21b,LL0000001271,1520
arhgap22,LL0000001272,4
ARHGAP22 (1 of many),LL0000001273,68
arhgap23a,LL0000001274,4172
arhgap23b,LL0000001275,58
arhgap24,LL0000001276,689
arhgap25,LL0000001277,788
arhgap27,LL0000001278,83
arhgap27l,LL0000001279,4188
arhgap28,LL0000001280,81
arhgap29a,LL0000001281,111
arhgap29b,LL0000001282,893
arhgap31,LL0000001283,79
arhgap32a,LL0000001284,180
arhgap32b,LL0000001285,1388
arhgap33,LL0000001286,298
arhgap35a,LL0000001287,2069
arhgap35b,LL0000001288,359
arhgap36,LL0000001289,665
arhgap39,LL0000001290,14
arhgap42a,LL0000001291,555
arhgap42b,LL0000001292,167
arhgap44,LL0000001293,25
arhgap4a,LL0000001294,362
arhgap4b,LL0000001295,130
arhgap5,LL0000001296,3287
ARHGAP6,LL0000001297,58
arhgdia,LL0000001298,9918
arhgdig,LL0000001299,15817
arhgef10,LL0000001300,1710
arhgef10la,LL0000001301,125
arhgef10lb,LL0000001302,692
arhgef11,LL0000001303,551
arhgef12a,LL0000001304,2187
arhgef12b,LL0000001305,3570
arhgef15,LL0000001306,0
arhgef16,LL0000001307,3411
ARHGEF17,LL0000001308,140
arhgef18a,LL0000001309,374
arhgef18b,LL0000001310,215
arhgef19,LL0000001311,3184
arhgef1a,LL0000001312,657
arhgef1b,LL0000001313,4225
arhgef2,LL0000001314,480
arhgef25b,LL0000001315,7966
arhgef28,LL0000001316,143
arhgef3,LL0000001317,7
arhgef33,LL0000001318,28
arhgef37,LL0000001319,57
arhgef38,LL0000001320,82
arhgef39,LL0000001321,511
arhgef3l,LL0000001322,10
arhgef4,LL0000001323,3329
arhgef40,LL0000001324,95
arhgef5,LL0000001325,5671
arhgef6,LL0000001326,595
arhgef7a,LL0000001327,363
arhgef7b,LL0000001328,2167
arhgef9a,LL0000001329,66
arhgef9b,LL0000001330,14
arid1aa,LL0000001331,1224
arid1ab,LL0000001332,1428
arid1b,LL0000001333,1304
arid2,LL0000001334,552
arid3a,LL0000001335,1249
arid3b,LL0000001336,7284
arid3c,LL0000001337,2446
arid4a,LL0000001338,1434
arid5a,LL0000001339,26
arid5b,LL0000001340,2407
arid6,LL0000001341,54
arih1,LL0000001342,1430
arih1l,LL0000001343,853
arih2,LL0000001344,3952
arl1,LL0000001345,1783
arl11,LL0000001346,38
arl13a,LL0000001347,192
arl13b,LL0000001348,441
arl14,LL0000001349,50
arl14ep,LL0000001350,532
arl15a,LL0000001351,28
arl15b,LL0000001352,253
arl16,LL0000001353,168
arl2,LL0000001354,525
arl2bp,LL0000001355,142
arl3,LL0000001356,189
arl3l1,LL0000001357,474
arl3l2,LL0000001358,155
arl4aa,LL0000001359,174
arl4ab,LL0000001360,742
arl4ca,LL0000001361,3037
arl4cb,LL0000001362,1771
arl4d,LL0000001363,606
arl5a,LL0000001364,806
arl5c,LL0000001365,3592
arl6,LL0000001366,295
arl6ip1,LL0000001367,4583
arl6ip4,LL0000001368,276
arl6ip5a,LL0000001369,78
arl6ip5b,LL0000001370,1303
arl6ip6,LL0000001371,590
arl8,LL0000001372,953
arl8a,LL0000001373,1966
arl8ba,LL0000001374,967
arl8bb,LL0000001375,156
arl9,LL0000001376,675
armc1,LL0000001377,965
armc10,LL0000001378,188
armc1l,LL0000001379,954
armc2,LL0000001380,2
armc3,LL0000001381,42
armc4,LL0000001382,23
armc5,LL0000001383,154
ARMC6,LL0000001384,61
armc7,LL0000001385,74
armc8,LL0000001386,600
armc9,LL0000001387,460
armh1,LL0000001388,1
armh3,LL0000001389,745
armt1,LL0000001390,225
arnt,LL0000001391,612
arnt2,LL0000001392,363
arntl1a,LL0000001393,2294
arntl1b,LL0000001394,834
arntl2,LL0000001395,612
arpc1a,LL0000001396,3991
arpc1b,LL0000001397,7231
arpc2,LL0000001398,33366
arpc3,LL0000001399,17122
arpc4,LL0000001400,13204
arpc4l,LL0000001401,7042
arpc5a,LL0000001402,3964
arpc5b,LL0000001403,17332
arpc5la,LL0000001404,251
arpc5lb,LL0000001405,165
arpin,LL0000001406,635
arpp19a,LL0000001407,3307
arpp19b,LL0000001408,615
arpp21,LL0000001409,82
arr3a,LL0000001410,5563
arr3b,LL0000001411,891
arrb1,LL0000001412,3
arrb2a,LL0000001413,248
arrb2b,LL0000001414,4844
arrdc1a,LL0000001415,1662
arrdc1b,LL0000001416,357
arrdc2,LL0000001417,772
arrdc3a,LL0000001418,6448
arrdc3b,LL0000001419,5977
arsa,LL0000001420,297
ARSB,LL0000001421,424
arsg,LL0000001422,46
arsh,LL0000001423,614
arsia,LL0000001424,89
arsib,LL0000001425,87
arsj,LL0000001426,1117
arsk,LL0000001427,372
art4,LL0000001428,0
artna,LL0000001429,27
artna,LL0000001430,0
artnb,LL0000001431,122
arv1,LL0000001432,342
arvcfa,LL0000001433,65
arvcfb,LL0000001434,407
arxa,LL0000001435,8
arxb,LL0000001436,6
as3mt,LL0000001437,188
asah1a,LL0000001438,497
asah1b,LL0000001439,996
asah2,LL0000001440,31
asap1a,LL0000001441,1187
asap1b,LL0000001442,194
asap2a,LL0000001443,167
asap2b,LL0000001444,11958
asap3,LL0000001445,947
asb1,LL0000001446,65
asb10,LL0000001447,12
asb11,LL0000001448,3
asb12a,LL0000001449,596
asb12b,LL0000001450,5
asb13a.1,LL0000001451,41
asb13a.2,LL0000001452,15
asb13b,LL0000001453,83
asb14a,LL0000001454,0
asb14b,LL0000001455,14
asb15a,LL0000001456,131
asb15b,LL0000001457,1
asb16,LL0000001458,16
asb18,LL0000001459,0
asb2a.1,LL0000001460,117
asb2b,LL0000001461,134
asb3,LL0000001462,112
asb4,LL0000001463,30
asb5a,LL0000001464,6
asb5b,LL0000001465,60
asb6,LL0000001466,120
asb7,LL0000001467,223
asb8,LL0000001468,533
ascc1,LL0000001469,609
ascc2,LL0000001470,456
ascc3,LL0000001471,658
ascl1a,LL0000001472,144
ascl1b,LL0000001473,1420
asf1ba,LL0000001474,515
asf1bb,LL0000001475,398
ash1l,LL0000001476,747
ash2l,LL0000001477,1556
asic1a,LL0000001478,33
asic1b,LL0000001479,25
asic1c,LL0000001480,0
asic2,LL0000001481,3
asic4a,LL0000001482,12
asic4b,LL0000001483,1
asip1,LL0000001484,5
asip2b,LL0000001485,84
asl,LL0000001486,464
asmt,LL0000001487,24
asmt2,LL0000001488,72
asmtl,LL0000001489,464
asna1,LL0000001490,2201
asns,LL0000001491,481
asnsd1,LL0000001492,308
aspa,LL0000001493,198
aspdh,LL0000001494,17
aspg,LL0000001495,431
asph,LL0000001496,10632
asphd1,LL0000001497,19
asphd2,LL0000001498,458
aspm,LL0000001499,2230
aspn,LL0000001500,223
aspscr1,LL0000001501,771
asrgl1,LL0000001502,35
ASS1,LL0000001503,147
ASTE1,LL0000001504,99
aste1a,LL0000001505,53
astn1,LL0000001506,79
asxl1,LL0000001507,1054
asxl2,LL0000001508,123
asz1,LL0000001509,0
atad1a,LL0000001510,363
atad1b,LL0000001511,709
atad2,LL0000001512,1254
atad2b,LL0000001513,2277
atad3,LL0000001514,205
atad5a,LL0000001515,184
atad5b,LL0000001516,184
atat1,LL0000001517,270
atcaya,LL0000001518,34
atcayb,LL0000001519,2
ATE1,LL0000001520,138
atf1,LL0000001521,914
atf2,LL0000001522,18
atf3,LL0000001523,55339
atf4a,LL0000001524,10661
atf4b,LL0000001525,36011
atf5a,LL0000001526,181
atf5b,LL0000001527,637
atf6,LL0000001528,507
atf6b,LL0000001529,2
atf7a,LL0000001530,899
atf7b,LL0000001531,674
atf7ip,LL0000001532,6555
atf7ip2,LL0000001533,246
atg10,LL0000001534,231
atg101,LL0000001535,372
atg12,LL0000001536,86
atg13,LL0000001537,2236
ATG14,LL0000001538,427
atg16l1,LL0000001539,490
atg16l2,LL0000001540,7
ATG2A,LL0000001541,257
atg2b,LL0000001542,112
atg3,LL0000001543,944
atg4a,LL0000001544,426
atg4b,LL0000001545,967
atg4c,LL0000001546,554
atg4da,LL0000001547,270
atg4db,LL0000001548,145
atg5,LL0000001549,924
atg7,LL0000001550,630
atg9a,LL0000001551,318
atg9b,LL0000001552,603
atic,LL0000001553,550
atl1,LL0000001554,161
atl2,LL0000001555,1919
atl3,LL0000001556,5291
atm,LL0000001557,377
atmin,LL0000001558,159
atn1,LL0000001559,34
atoh1a,LL0000001560,3
atoh1b,LL0000001561,5
atoh1c,LL0000001562,6
atoh7,LL0000001563,19
atoh8,LL0000001564,247
atox1,LL0000001565,667
atp10a,LL0000001566,320
atp10b,LL0000001567,3
atp10d,LL0000001568,897
atp11a,LL0000001569,1118
ATP11B,LL0000001570,911
atp11c,LL0000001571,3319
atp13a1,LL0000001572,1761
atp13a2,LL0000001573,583
atp13a3,LL0000001574,116
atp1a1a.1,LL0000001575,31756
atp1a1a.2,LL0000001576,1604
atp1a1a.3,LL0000001577,889
atp1a1a.4,LL0000001578,1338
atp1a1a.5,LL0000001579,51
atp1a1b,LL0000001580,759
atp1a2a,LL0000001581,236
atp1a3a,LL0000001582,1859
atp1a3b,LL0000001583,555
atp1b1a,LL0000001584,3926
atp1b1b,LL0000001585,3412
atp1b2a,LL0000001586,1576
atp1b2b,LL0000001587,561
atp1b3a,LL0000001588,8863
atp1b3b,LL0000001589,2237
atp1b4,LL0000001590,70
atp23,LL0000001591,342
atp2a1,LL0000001592,18871
atp2a1l,LL0000001593,1313
atp2a2a,LL0000001594,2229
atp2a2b,LL0000001595,2253
atp2a3,LL0000001596,2323
atp2b1a,LL0000001597,1503
atp2b1b,LL0000001598,639
atp2b2,LL0000001599,6643
atp2b3a,LL0000001600,66
atp2b3b,LL0000001601,9
atp2c1,LL0000001602,669
atp5f1b,LL0000001603,30296
atp5f1c,LL0000001604,10494
atp5f1d,LL0000001605,3019
atp5f1e,LL0000001606,1705
atp5fa1,LL0000001607,15441
atp5if1a,LL0000001608,720
atp5if1b,LL0000001609,1795
atp5l,LL0000001610,2202
atp5mc1,LL0000001611,7016
atp5mc3a,LL0000001612,4480
atp5mc3b,LL0000001613,8447
atp5md,LL0000001614,344
atp5mea,LL0000001615,411
atp5meb,LL0000001616,2643
atp5mf,LL0000001617,183
atp5pb,LL0000001618,6496
atp5pd,LL0000001619,3750
atp5pf,LL0000001620,1993
atp5po,LL0000001621,7610
mt-atp6,LL0000001622,16768
atp6ap1a,LL0000001623,367
atp6ap1b,LL0000001624,1888
atp6ap1la,LL0000001625,86
atp6ap1lb,LL0000001626,119
atp6ap2,LL0000001627,3174
atp6v0a1a,LL0000001628,3296
atp6v0a1b,LL0000001629,261
atp6v0a2a,LL0000001630,194
atp6v0a2b,LL0000001631,478
atp6v0b,LL0000001632,1472
atp6v0ca,LL0000001633,1765
atp6v0cb,LL0000001634,636
atp6v0d1,LL0000001635,1565
atp6v0e1,LL0000001636,235
atp6v1aa,LL0000001637,5218
atp6v1ab,LL0000001638,298
atp6v1b2,LL0000001639,201
atp6v1ba,LL0000001640,4614
atp6v1c1a,LL0000001641,1228
atp6v1c1b,LL0000001642,1014
atp6v1c2,LL0000001643,0
atp6v1d,LL0000001644,1336
atp6v1e1a,LL0000001645,1258
atp6v1e1b,LL0000001646,1992
atp6v1f,LL0000001647,386
atp6v1g1,LL0000001648,2357
atp6v1h,LL0000001649,3047
atp7a,LL0000001650,460
atp7b,LL0000001651,0
mt-atp8,LL0000001652,31
atp8a1,LL0000001654,326
atp8a2,LL0000001655,420
atp8b1,LL0000001656,3336
atp8b2,LL0000001657,0
atp8b3,LL0000001658,280
atp8b4,LL0000001659,1
atp8b5a,LL0000001660,1004
ATP9A,LL0000001661,451
atp9b,LL0000001662,74
atpaf1,LL0000001663,308
atpaf2,LL0000001664,238
atpv0e2,LL0000001665,250
atr,LL0000001666,159
atraid,LL0000001667,125
atrip,LL0000001668,241
atrn,LL0000001669,1741
atrnl1a,LL0000001670,79
atrnl1b,LL0000001671,2500
atrx,LL0000001672,3904
atrxl,LL0000001673,2936
atxn10,LL0000001674,164
atxn1a,LL0000001675,1068
atxn1b,LL0000001676,127
atxn1l,LL0000001677,695
atxn2,LL0000001678,779
atxn2l,LL0000001679,1459
atxn3,LL0000001680,271
atxn7,LL0000001681,837
atxn7l1,LL0000001682,136
atxn7l2a,LL0000001683,349
atxn7l2b,LL0000001684,707
atxn7l3,LL0000001685,118
auh,LL0000001686,1091
aup1,LL0000001687,1241
aurka,LL0000001688,1215
aurkaip1,LL0000001689,578
aurkb,LL0000001690,2208
auts2a,LL0000001691,632
auts2b,LL0000001692,199
avd,LL0000001693,0
aven,LL0000001694,309
avil,LL0000001695,81
avl9,LL0000001696,657
avp,LL0000001697,0
avpr1aa,LL0000001698,245
avpr1ab,LL0000001699,1
avpr2aa,LL0000001700,116
avpr2ab,LL0000001701,15
avpr2l,LL0000001702,3
axdnd1,LL0000001703,0
axin1,LL0000001704,2109
axin2,LL0000001705,1347
AXL,LL0000001706,398
azi2,LL0000001707,281
azin1a,LL0000001708,183
azin1b,LL0000001709,6246
b2m,LL0000001710,31
b2ml,LL0000001711,1144
b3galnt2,LL0000001712,72
b3galt1a,LL0000001713,0
b3galt1b,LL0000001714,12
b3galt2,LL0000001715,630
b3galt4,LL0000001716,16
b3galt6,LL0000001717,73
B3GAT1,LL0000001718,4
b3gat1a,LL0000001719,52
b3gat1b,LL0000001720,19
b3gat2,LL0000001721,59
b3gat3,LL0000001722,351
b3glcta,LL0000001723,323
b3glctb,LL0000001724,8
B3GNT10,LL0000001725,3
b3gnt2a,LL0000001726,14
b3gnt2b,LL0000001727,5578
b3gnt2l,LL0000001728,6307
b3gnt3.1,LL0000001729,10
b3gnt3.2,LL0000001730,18
b3gnt3.3,LL0000001731,9
b3gnt3.4,LL0000001732,30
b3gnt5a,LL0000001733,2961
b3gnt5b,LL0000001734,685
b3gnt7,LL0000001735,121
b3gnt7l,LL0000001736,38
b3gnt9,LL0000001737,67
b3gntl1,LL0000001738,55
b4galnt1a,LL0000001739,382
b4galnt1b,LL0000001740,56
b4galnt2.1,LL0000001741,0
b4galnt2.2,LL0000001742,0
b4galnt3a,LL0000001743,32
b4galnt3b,LL0000001744,257
b4galnt4a,LL0000001745,25
b4galnt4b,LL0000001746,36
b4galt1,LL0000001747,182
b4galt1l,LL0000001748,7327
b4galt2,LL0000001749,34
b4galt3,LL0000001750,229
b4galt4,LL0000001751,932
b4galt5,LL0000001752,52
b4galt6,LL0000001753,1464
b4galt7,LL0000001754,220
b4gat1,LL0000001755,53
b9d1,LL0000001756,250
b9d2,LL0000001757,229
baalc,LL0000001758,0
baalca,LL0000001759,0
baalcb,LL0000001760,7
babam1,LL0000001761,940
babam2,LL0000001762,704
bace1,LL0000001763,106
bace2,LL0000001764,687
bach1a,LL0000001765,329
bach1b,LL0000001766,494
bach2a,LL0000001767,39
bach2b,LL0000001768,956
bada,LL0000001769,843
badb,LL0000001770,619
bag1,LL0000001771,751
bag2,LL0000001772,147
bag3,LL0000001773,598
bag4,LL0000001774,361
bag5,LL0000001775,135
bag6,LL0000001776,1681
bag6l,LL0000001777,475
bahcc1a,LL0000001778,777
bahcc1b,LL0000001779,1098
bahd1,LL0000001780,440
baiap2a,LL0000001781,3708
baiap2b,LL0000001782,48
baiap2l1a,LL0000001783,111
baiap2l1b,LL0000001784,72
baiap2l2a,LL0000001785,13
baiap2l2b,LL0000001786,5
baiap3,LL0000001787,0
bambia,LL0000001788,2490
bambib,LL0000001789,743
banf1,LL0000001790,3322
