Gene_Names,Gene_ID,Avg_Count
vps72b,LL0000031907,56
vps8,LL0000031908,1014
vps9d1,LL0000031909,401
vrk1,LL0000031910,804
vrk2,LL0000031911,170
vrk3,LL0000031912,441
vrtn,LL0000031913,0
vsig10,LL0000031914,3438
vsig10l,LL0000031915,18
vsig10l2,LL0000031916,14
vsig8a,LL0000031917,225
vsig8b,LL0000031918,182
vsir,LL0000031919,952
vsnl1a,LL0000031920,193
vsnl1b,LL0000031921,87
VSTM2A,LL0000031922,0
VSTM2B,LL0000031923,35
vstm2l,LL0000031924,5
vstm4a,LL0000031925,543
vstm4b,LL0000031926,90
vsx1,LL0000031927,148
vsx2,LL0000031928,56
vta1,LL0000031929,2782
vtcn1,LL0000031930,30
vtg1,LL0000031931,0
vtg2,LL0000031932,6
vtg3,LL0000031933,0
vtg4,LL0000031934,1
vtg5,LL0000031935,0
vtg6,LL0000031936,0
vtg7,LL0000031937,0
vti1a,LL0000031938,430
vti1b,LL0000031939,506
vtna,LL0000031940,6
vtnb,LL0000031941,0
vwa1,LL0000031942,3439
vwa10.1,LL0000031943,19
vwa10.2,LL0000031944,11
vwa11,LL0000031945,81
vwa2,LL0000031946,4372
vwa3a,LL0000031947,7
vwa5b1,LL0000031948,0
vwa5b2,LL0000031949,39
vwa7,LL0000031950,16
vwa8,LL0000031951,424
vwc2,LL0000031952,5
vwc2l,LL0000031953,0
vwde,LL0000031954,918
vwf,LL0000031955,0
waca,LL0000031956,3219
wacb,LL0000031957,938
waif2,LL0000031958,15
wapla,LL0000031959,1080
waplb,LL0000031960,2617
wars,LL0000031961,117
wars2,LL0000031962,160
wasa,LL0000031963,8
wasb,LL0000031964,6
wasf1,LL0000031965,5
wasf2,LL0000031966,2843
wasf3a,LL0000031967,27
wasf3b,LL0000031968,795
wash1,LL0000031969,75
washc2c,LL0000031970,1719
washc3,LL0000031971,287
washc4,LL0000031972,540
washc5,LL0000031973,1194
wasla,LL0000031974,446
waslb,LL0000031975,1887
wbp1,LL0000031976,347
wbp1la,LL0000031978,833
wbp1lb,LL0000031979,764
wbp2,LL0000031980,93
wbp2nl,LL0000031981,4039
wbp4,LL0000031982,7
wdcp,LL0000031983,99
wdfy1,LL0000031984,2002
wdfy2,LL0000031985,1529
wdfy3,LL0000031986,961
wdfy4,LL0000031987,282
wdhd1,LL0000031988,1129
wdpcp,LL0000031989,173
wdr1,LL0000031990,7521
wdr11,LL0000031991,520
wdr12,LL0000031992,563
wdr13,LL0000031993,1037
wdr17,LL0000031994,208
wdr18,LL0000031995,892
wdr19,LL0000031996,541
wdr20a,LL0000031997,383
wdr20b,LL0000031998,62
wdr24,LL0000032000,653
wdr26a,LL0000032001,762
wdr26b,LL0000032002,2915
wdr27,LL0000032003,27
wdr3,LL0000032004,1656
WDR31,LL0000032005,144
wdr32,LL0000032006,541
wdr33,LL0000032007,2710
wdr34,LL0000032008,180
wdr35,LL0000032009,692
wdr36,LL0000032010,1622
wdr37,LL0000032011,1130
wdr38,LL0000032012,6
wdr4,LL0000032013,340
wdr41,LL0000032014,590
wdr43,LL0000032015,2966
wdr44,LL0000032016,2355
wdr45,LL0000032017,879
wdr45b,LL0000032018,441
wdr46,LL0000032019,1227
wdr47a,LL0000032020,53
wdr47b,LL0000032021,16
wdr48a,LL0000032022,485
wdr48b,LL0000032023,699
wdr5,LL0000032024,1231
wdr53,LL0000032025,169
wdr54,LL0000032026,221
wdr55,LL0000032027,124
wdr59,LL0000032028,50
wdr6,LL0000032029,232
wdr60,LL0000032030,262
wdr61,LL0000032031,443
wdr62,LL0000032032,860
WDR63,LL0000032033,62
wdr66,LL0000032034,76
WDR7,LL0000032035,453
WDR70,LL0000032036,397
wdr73,LL0000032037,123
wdr74,LL0000032038,393
wdr75,LL0000032039,1255
wdr76,LL0000032040,539
wdr78,LL0000032041,34
wdr81,LL0000032042,536
wdr82,LL0000032043,861
wdr83,LL0000032044,436
wdr83os,LL0000032045,1647
wdr89,LL0000032046,273
wdr90,LL0000032047,210
wdr91,LL0000032048,699
wdr92,LL0000032049,198
wdr93,LL0000032050,2
wdr95,LL0000032051,59
wdsub1,LL0000032052,462
wdtc1,LL0000032053,1235
wdyhv1,LL0000032054,25
wee1,LL0000032055,2374
wee2,LL0000032056,0
wfdc1,LL0000032057,215
wfdc2,LL0000032058,503
wfikkn1,LL0000032059,16
wfikkn2a,LL0000032060,167
wfikkn2b,LL0000032061,0
wfs1a,LL0000032062,26
wfs1b,LL0000032063,553
whrna,LL0000032064,62
whrnb,LL0000032065,9
wif1,LL0000032066,1104
wipf1a,LL0000032067,1
wipf1b,LL0000032068,91
wipf2a,LL0000032069,3099
wipf2b,LL0000032070,58
wipi1,LL0000032071,1145
wipi2,LL0000032072,2179
wisp1a,LL0000032073,31
wisp1b,LL0000032074,25
wisp2,LL0000032075,48
wisp3,LL0000032076,2643
wls,LL0000032077,15141
wnk1a,LL0000032078,4045
wnk1b,LL0000032079,4124
wnk2,LL0000032080,27
wnk4b,LL0000032081,1061
wnt1,LL0000032082,0
wnt10a,LL0000032083,1484
wnt10b,LL0000032084,23
wnt11f2,LL0000032085,112
wnt11r,LL0000032086,6554
wnt16,LL0000032087,23
wnt2,LL0000032088,872
wnt2ba,LL0000032089,28
wnt2bb,LL0000032090,154
wnt3,LL0000032091,2439
wnt3a,LL0000032092,86
wnt4a,LL0000032093,1218
wnt4b,LL0000032094,5
wnt5a,LL0000032095,33
wnt5b,LL0000032096,4045
wnt6a,LL0000032097,49
wnt6b,LL0000032098,344
wnt7aa,LL0000032099,3562
wnt7ab,LL0000032100,1992
wnt7ba,LL0000032101,34
wnt7bb,LL0000032102,231
wnt8a,LL0000032103,0
wnt8b,LL0000032104,5
wnt9a,LL0000032105,315
wnt9b,LL0000032106,7711
wrap53,LL0000032107,1207
wrap73,LL0000032108,382
wrb,LL0000032109,506
wrn,LL0000032110,181
wrnip1,LL0000032111,161
wsb1,LL0000032112,3228
wsb2,LL0000032113,422
WSCD1,LL0000032114,28
wscd1b,LL0000032115,12
wscd2,LL0000032116,157
wt1a,LL0000032117,0
wt1b,LL0000032118,11
wtap,LL0000032119,2457
wtip,LL0000032120,211
wu:fa03e10,LL0000032121,29596
wu:fa05b01,LL0000032122,75
wu:fa19b12,LL0000032123,146
wu:fa56d06,LL0000032124,58
wu:fb05h10,LL0000032125,163
wu:fb16f03,LL0000032126,670
wu:fb18f06,LL0000032127,2711
wu:fb55g09,LL0000032128,11439
wu:fb59d01,LL0000032129,113
wu:fb63a08,LL0000032130,1
wu:fb64b08,LL0000032131,0
wu:fb69f10,LL0000032132,480
wu:fb74b10,LL0000032133,375
wu:fb97g03,LL0000032134,21
wu:fc01d11,LL0000032135,14
wu:fc17b08,LL0000032136,1767
wu:fc21g02,LL0000032137,9927
wu:fc23c09,LL0000032138,12
wu:fc27b11,LL0000032139,10
wu:fc30c06,LL0000032140,51
wu:fc31d10,LL0000032141,147
wu:fc34e06,LL0000032142,587
wu:fc38h03,LL0000032143,69
wu:fc75a09,LL0000032144,42
wu:fd14a01,LL0000032145,7
wu:fd46c06,LL0000032146,2
wu:fe02h09,LL0000032147,168
wu:fe05a04,LL0000032148,400
wu:fe17e08,LL0000032149,131
wu:fi04e12,LL0000032150,13222
wu:fi09b08,LL0000032151,48
wu:fi34b01,LL0000032152,7
wu:fi36c02,LL0000032153,204
wu:fi37e09,LL0000032154,1226
wu:fi42e03,LL0000032155,7
wu:fi42h12,LL0000032156,53
wu:fi46h04,LL0000032157,1937
wu:fi75a02,LL0000032158,204
wu:fj05g07,LL0000032159,839
wu:fj11g02,LL0000032160,3
wu:fj13e08,LL0000032161,73
wu:fj16a03,LL0000032162,1072
wu:fj19g03,LL0000032163,1644
wu:fj20b03,LL0000032164,1
wu:fj29h11,LL0000032165,826
wu:fj39g12,LL0000032166,3
wu:fj39h09,LL0000032167,0
wu:fj49a02,LL0000032168,110
wu:fj64h06,LL0000032169,464
wu:fj66e11,LL0000032170,1
wu:fk65c09,LL0000032171,0
wu:fl23c11,LL0000032172,444
wu:fu71h07,LL0000032173,156
wwc1,LL0000032174,612
wwc3,LL0000032175,2504
wwox,LL0000032176,230
wwp1,LL0000032177,2368
wwp2,LL0000032178,6635
wwtr1,LL0000032179,4969
xab2,LL0000032180,1316
xaf1,LL0000032181,1
xbp1,LL0000032182,75898
xcl32a.1,LL0000032183,0
xcr1a.1,LL0000032184,0
xcr1b.1,LL0000032185,0
xcr1b.3,LL0000032186,0
xdh,LL0000032187,43
xgb,LL0000032188,16
xiap,LL0000032189,766
xirp1,LL0000032190,58
xirp2a,LL0000032191,401
xirp2b,LL0000032192,69
xk,LL0000032193,37
XKR4,LL0000032194,164
xkr5a,LL0000032195,10
xkr5b,LL0000032196,370
xkr6a,LL0000032197,3
xkr6b,LL0000032198,27
xkr7,LL0000032199,7
xkr8.1,LL0000032200,379
xkr8.2,LL0000032201,521
xkr8.3,LL0000032202,433
xkr9,LL0000032203,79
xkrx,LL0000032204,3261
XLOC_000086,LL0000032213,0
XLOC_000210,LL0000032218,4
XLOC_000293,LL0000032228,0
XLOC_000322,LL0000032230,2
XLOC_000324,LL0000032232,10
XLOC_000326,LL0000032234,0
XLOC_000339,LL0000032239,1
LOC108190026,LL0000032240,0
XLOC_000341,LL0000032241,9
XLOC_000342,LL0000032242,1
XLOC_000357,LL0000032246,9
XLOC_000367,LL0000032247,0
XLOC_000371,LL0000032248,0
XLOC_000380,LL0000032249,3
LOC108190059,LL0000032255,0
XLOC_000431,LL0000032256,1729
XLOC_000439,LL0000032257,0
XLOC_000449,LL0000032259,10
XLOC_000490,LL0000032262,0
XLOC_000523,LL0000032264,0
XLOC_000527,LL0000032266,0
XLOC_000574,LL0000032269,0
XLOC_000597,LL0000032271,6
XLOC_000598,LL0000032272,0
LOC101885528,LL0000032277,0
XLOC_000666,LL0000032280,9
XLOC_000667,LL0000032281,0
XLOC_000695,LL0000032286,22
XLOC_000817,LL0000032291,2
XLOC_000879,LL0000032293,1
si:ch211-236p5.3,LL0000032295,0
XLOC_000910,LL0000032300,14
XLOC_000936,LL0000032302,228
XLOC_000941,LL0000032303,4
XLOC_000946,LL0000032306,66
XLOC_000947,LL0000032307,0
LOC101882161,LL0000032310,0
mgarp,LL0000032314,977
XLOC_001102,LL0000032316,17
XLOC_001113,LL0000032325,0
XLOC_001115,LL0000032327,1
XLOC_001155,LL0000032333,0
XLOC_001247,LL0000032346,56
XLOC_001283,LL0000032349,17
XLOC_001294,LL0000032355,0
XLOC_001298,LL0000032356,5
XLOC_001318,LL0000032362,0
XLOC_001352,LL0000032366,0
XLOC_001364,LL0000032368,0
LOC101886362,LL0000032370,2
XLOC_001374,LL0000032372,0
XLOC_001375,LL0000032373,16
XLOC_001412,LL0000032376,400
XLOC_001430,LL0000032378,0
XLOC_001437,LL0000032379,0
XLOC_001482,LL0000032382,0
XLOC_001600,LL0000032389,1
XLOC_001601,LL0000032390,1
XLOC_001602,LL0000032391,1
XLOC_001603,LL0000032392,38
XLOC_001638,LL0000032395,0
XLOC_001639,LL0000032396,10
XLOC_001661,LL0000032397,0
XLOC_001673,LL0000032400,1583
XLOC_001683,LL0000032402,1
XLOC_001686,LL0000032403,0
XLOC_001701,LL0000032405,0
XLOC_001707,LL0000032406,0
XLOC_001741,LL0000032410,7
XLOC_001742,LL0000032411,10
XLOC_001767,LL0000032415,4
XLOC_001768,LL0000032416,6
XLOC_001835,LL0000032424,0
LOC103911713,LL0000032433,0
LOC101885184,LL0000032437,0
XLOC_001964,LL0000032438,7
XLOC_001974,LL0000032444,0
XLOC_001975,LL0000032445,60
XLOC_001992,LL0000032447,50
LOC565832,LL0000032448,0
LOC565709,LL0000032449,1
XLOC_002129,LL0000032461,3
XLOC_002188,LL0000032465,31
XLOC_002207,LL0000032467,0
XLOC_002233,LL0000032474,68
XLOC_002238,LL0000032476,3
XLOC_002305,LL0000032481,0
XLOC_002406,LL0000032487,0
XLOC_002408,LL0000032488,137
XLOC_002411,LL0000032489,141
XLOC_002422,LL0000032493,141
XLOC_002452,LL0000032498,8
XLOC_002497,LL0000032505,4
XLOC_002521,LL0000032508,6
XLOC_002522,LL0000032509,4
XLOC_002533,LL0000032512,163
XLOC_002539,LL0000032513,70
XLOC_002540,LL0000032514,0
XLOC_002555,LL0000032516,2
XLOC_002557,LL0000032518,0
XLOC_002610,LL0000032524,0
XLOC_002618,LL0000032526,0
XLOC_002636,LL0000032528,2
XLOC_002637,LL0000032529,1
XLOC_002638,LL0000032530,14
XLOC_002639,LL0000032531,263
XLOC_002640,LL0000032532,4
XLOC_002642,LL0000032534,1
XLOC_002644,LL0000032535,4
XLOC_002654,LL0000032536,6
XLOC_002665,LL0000032537,1
XLOC_002671,LL0000032539,12
XLOC_002688,LL0000032541,4
XLOC_002703,LL0000032545,0
XLOC_002710,LL0000032548,10
XLOC_002763,LL0000032549,0
XLOC_002816,LL0000032552,9
XLOC_002825,LL0000032553,0
XLOC_002869,LL0000032557,3
XLOC_002952,LL0000032563,6
LOC103911776,LL0000032564,8
XLOC_002962,LL0000032565,7
XLOC_003052,LL0000032571,0
XLOC_003053,LL0000032572,0
XLOC_003071,LL0000032574,87
XLOC_003075,LL0000032576,18
XLOC_003082,LL0000032578,2
XLOC_003084,LL0000032579,0
XLOC_003136,LL0000032586,10
XLOC_003138,LL0000032587,139
XLOC_003147,LL0000032590,553
LOC108191643,LL0000032591,758
XLOC_003223,LL0000032600,8
XLOC_003224,LL0000032601,6
XLOC_003357,LL0000032609,1
XLOC_003375,LL0000032616,0
XLOC_003395,LL0000032618,7
XLOC_003396,LL0000032619,1
LOC103911829,LL0000032623,0
XLOC_003415,LL0000032624,0
XLOC_003453,LL0000032627,43
XLOC_003548,LL0000032630,18
XLOC_003625,LL0000032634,200
XLOC_003642,LL0000032635,128
XLOC_003678,LL0000032640,15
XLOC_003685,LL0000032641,0
XLOC_003689,LL0000032643,1509
XLOC_003690,LL0000032644,710
XLOC_003692,LL0000032645,244
XLOC_003718,LL0000032651,52
XLOC_003823,LL0000032661,1
XLOC_003903,LL0000032668,0
LOC110438887,LL0000032670,0
XLOC_003984,LL0000032671,6
LOC110438906,LL0000032673,0
XLOC_004006,LL0000032677,2
XLOC_004014,LL0000032678,1
XLOC_004016,LL0000032680,47
XLOC_004018,LL0000032681,111
XLOC_004036,LL0000032682,32
XLOC_004037,LL0000032683,1
XLOC_004075,LL0000032686,1
LOC108191636,LL0000032687,27
XLOC_004081,LL0000032688,0
XLOC_004189,LL0000032695,20
XLOC_004195,LL0000032697,453
XLOC_004280,LL0000032710,0
XLOC_004335,LL0000032718,18
XLOC_004357,LL0000032722,228
XLOC_004390,LL0000032723,0
XLOC_004407,LL0000032729,0
XLOC_004408,LL0000032730,4
XLOC_004437,LL0000032732,0
XLOC_004482,LL0000032734,77
XLOC_004483,LL0000032735,14
XLOC_004519,LL0000032739,0
LOC101882309,LL0000032741,4
XLOC_004546,LL0000032743,10
XLOC_004547,LL0000032744,1
XLOC_004556,LL0000032745,6
XLOC_004567,LL0000032747,0
XLOC_004568,LL0000032748,0
XLOC_004589,LL0000032750,0
XLOC_004644,LL0000032753,0
XLOC_004652,LL0000032756,24
XLOC_004668,LL0000032759,2
XLOC_004681,LL0000032760,0
XLOC_004682,LL0000032761,18
XLOC_004729,LL0000032764,18
XLOC_004796,LL0000032768,13
XLOC_004843,LL0000032773,2
LOC103911943,LL0000032775,2
XLOC_004872,LL0000032776,0
XLOC_004878,LL0000032777,69
XLOC_004886,LL0000032778,1
XLOC_004932,LL0000032779,2
XLOC_004936,LL0000032780,0
XLOC_004944,LL0000032781,2
XLOC_004950,LL0000032782,13
XLOC_004951,LL0000032783,8
XLOC_004959,LL0000032785,1
XLOC_004973,LL0000032787,0
XLOC_004987,LL0000032790,23
XLOC_004991,LL0000032792,3
XLOC_004994,LL0000032793,3
XLOC_004998,LL0000032796,0
XLOC_005004,LL0000032797,184
XLOC_005015,LL0000032800,24
cntd1,LL0000032802,0
XLOC_005048,LL0000032806,7
XLOC_005056,LL0000032807,0
XLOC_005083,LL0000032808,17
XLOC_005124,LL0000032810,0
XLOC_005140,LL0000032813,1
XLOC_005179,LL0000032819,1
XLOC_005199,LL0000032821,0
XLOC_005215,LL0000032822,0
XLOC_005216,LL0000032823,43
XLOC_005257,LL0000032826,12
XLOC_005272,LL0000032827,0
LOC110440142,LL0000032830,14
XLOC_005276,LL0000032831,1
XLOC_005294,LL0000032833,0
XLOC_005350,LL0000032834,42
XLOC_005357,LL0000032835,59
XLOC_005432,LL0000032840,18
XLOC_005442,LL0000032842,0
XLOC_005443,LL0000032843,424
XLOC_005448,LL0000032844,205
XLOC_005449,LL0000032845,722
XLOC_005580,LL0000032852,0
XLOC_005605,LL0000032854,31
XLOC_005612,LL0000032858,13
XLOC_005615,LL0000032859,13
XLOC_005647,LL0000032862,64
XLOC_005660,LL0000032865,4
LOC103911969,LL0000032866,148
XLOC_005677,LL0000032868,24
XLOC_005726,LL0000032871,23
XLOC_005727,LL0000032872,1
XLOC_005769,LL0000032883,7
XLOC_005779,LL0000032886,1
XLOC_005794,LL0000032888,38
XLOC_005865,LL0000032893,9
XLOC_005893,LL0000032895,0
XLOC_005894,LL0000032896,4
XLOC_005895,LL0000032897,0
XLOC_005905,LL0000032898,38
XLOC_005982,LL0000032904,28
XLOC_005983,LL0000032905,31
XLOC_006152,LL0000032912,0
XLOC_006197,LL0000032914,0
XLOC_006216,LL0000032915,0
LOC101885882,LL0000032916,2
LOC101885976,LL0000032917,0
XLOC_006258,LL0000032923,17
XLOC_006268,LL0000032925,551
XLOC_006273,LL0000032927,6
XLOC_006282,LL0000032929,0
XLOC_006283,LL0000032930,31
XLOC_006295,LL0000032932,3
XLOC_006316,LL0000032933,10
XLOC_006317,LL0000032934,0
XLOC_006319,LL0000032936,2
XLOC_006330,LL0000032940,96
XLOC_006345,LL0000032941,0
XLOC_006367,LL0000032944,19
LOC110438971,LL0000032954,1
XLOC_006500,LL0000032955,2
XLOC_006508,LL0000032956,24
XLOC_006511,LL0000032957,0
XLOC_006515,LL0000032959,226
XLOC_006525,LL0000032961,4
XLOC_006561,LL0000032968,0
XLOC_006573,LL0000032970,24
XLOC_006609,LL0000032972,0
XLOC_006630,LL0000032973,192
LOC101882067,LL0000032985,55
XLOC_006820,LL0000032990,0
XLOC_006824,LL0000032991,747
XLOC_006827,LL0000032992,13
XLOC_006868,LL0000032995,4
XLOC_006965,LL0000033011,0
XLOC_006988,LL0000033012,0
XLOC_006989,LL0000033013,0
XLOC_007006,LL0000033014,60
XLOC_007007,LL0000033015,17
XLOC_007019,LL0000033018,276
XLOC_007078,LL0000033025,12
XLOC_007126,LL0000033031,22
XLOC_007127,LL0000033032,0
XLOC_007138,LL0000033036,0
XLOC_007139,LL0000033037,0
XLOC_007141,LL0000033038,5
XLOC_007145,LL0000033039,4
XLOC_007146,LL0000033040,2
XLOC_007147,LL0000033041,0
XLOC_007169,LL0000033043,0
XLOC_007193,LL0000033048,88
XLOC_007195,LL0000033049,37
XLOC_007199,LL0000033051,4
XLOC_007209,LL0000033053,20
XLOC_007224,LL0000033054,14
XLOC_007225,LL0000033055,1
XLOC_007238,LL0000033056,0
XLOC_007242,LL0000033058,0
XLOC_007245,LL0000033060,1
XLOC_007246,LL0000033061,0
XLOC_007275,LL0000033065,0
XLOC_007299,LL0000033067,84
XLOC_007300,LL0000033068,16
XLOC_007364,LL0000033070,0
XLOC_007423,LL0000033072,0
XLOC_007466,LL0000033077,43
XLOC_007488,LL0000033080,0
XLOC_007504,LL0000033084,12
XLOC_007509,LL0000033086,33
XLOC_007518,LL0000033087,44
XLOC_007520,LL0000033088,67
XLOC_007524,LL0000033091,2
XLOC_007530,LL0000033094,2
XLOC_007541,LL0000033097,30
XLOC_007556,LL0000033100,71
XLOC_007573,LL0000033102,10
XLOC_007662,LL0000033110,0
XLOC_007663,LL0000033111,0
XLOC_007664,LL0000033112,0
XLOC_007665,LL0000033113,137
XLOC_007676,LL0000033114,0
XLOC_007704,LL0000033115,0
XLOC_007706,LL0000033116,7
XLOC_007707,LL0000033117,0
XLOC_007709,LL0000033119,4
XLOC_007711,LL0000033121,0
XLOC_007715,LL0000033125,1
XLOC_007764,LL0000033133,0
XLOC_007768,LL0000033136,0
XLOC_007771,LL0000033137,0
XLOC_007853,LL0000033143,0
XLOC_007906,LL0000033147,0
XLOC_007977,LL0000033150,0
XLOC_008016,LL0000033154,0
XLOC_008029,LL0000033156,0
XLOC_008030,LL0000033157,5
XLOC_008086,LL0000033163,0
XLOC_008091,LL0000033164,0
XLOC_008101,LL0000033166,29
XLOC_008110,LL0000033169,0
XLOC_008119,LL0000033170,36
XLOC_008184,LL0000033175,12
XLOC_008185,LL0000033176,3
XLOC_008202,LL0000033178,1
XLOC_008233,LL0000033182,2
XLOC_008262,LL0000033185,22
XLOC_008269,LL0000033186,7
XLOC_008303,LL0000033193,0
XLOC_008367,LL0000033197,11
XLOC_008391,LL0000033202,5
XLOC_008420,LL0000033204,0
XLOC_008474,LL0000033208,16
XLOC_008475,LL0000033209,7
XLOC_008494,LL0000033211,18
XLOC_008507,LL0000033214,2
XLOC_008601,LL0000033221,4
XLOC_008602,LL0000033222,9
XLOC_008680,LL0000033229,3
XLOC_008693,LL0000033230,2
LOC101884369,LL0000033231,5
XLOC_008708,LL0000033232,30
XLOC_008724,LL0000033237,7
LOC101885254,LL0000033240,0
XLOC_008734,LL0000033242,67
XLOC_008781,LL0000033248,0
XLOC_008804,LL0000033255,3
XLOC_008823,LL0000033259,39
XLOC_008912,LL0000033262,0
XLOC_008935,LL0000033264,5
XLOC_008993,LL0000033275,2
LOC101885330,LL0000033276,6
XLOC_009121,LL0000033288,59
XLOC_009257,LL0000033296,27
XLOC_009289,LL0000033298,14
LOC103908843,LL0000033300,0
XLOC_009340,LL0000033303,12
XLOC_009496,LL0000033308,0
XLOC_009525,LL0000033314,0
XLOC_009527,LL0000033315,0
XLOC_009541,LL0000033318,0
XLOC_009548,LL0000033322,104
XLOC_009550,LL0000033323,74
XLOC_009557,LL0000033324,4
XLOC_009558,LL0000033325,1
XLOC_009562,LL0000033327,2
XLOC_009568,LL0000033328,0
XLOC_009608,LL0000033334,10
LOC100333749,LL0000033335,0
XLOC_009622,LL0000033336,11
XLOC_009629,LL0000033338,29
XLOC_009632,LL0000033340,2
XLOC_009640,LL0000033342,20
XLOC_009780,LL0000033355,7
XLOC_009781,LL0000033356,3
XLOC_009783,LL0000033357,0
XLOC_009784,LL0000033358,1
XLOC_009785,LL0000033359,0
XLOC_009786,LL0000033360,0
XLOC_009787,LL0000033361,0
XLOC_009794,LL0000033364,0
XLOC_009807,LL0000033367,10
XLOC_009815,LL0000033369,22
XLOC_009819,LL0000033372,5
XLOC_009823,LL0000033375,9
XLOC_009861,LL0000033379,0
XLOC_009862,LL0000033380,2
XLOC_009917,LL0000033390,3
XLOC_009918,LL0000033391,0
XLOC_009919,LL0000033392,0
XLOC_009948,LL0000033395,0
XLOC_009967,LL0000033397,0
XLOC_010012,LL0000033400,6
XLOC_010030,LL0000033405,2
XLOC_010033,LL0000033408,39
XLOC_010093,LL0000033412,1
LOC108179637,LL0000033419,1
XLOC_010131,LL0000033420,20
LOC101885890,LL0000033421,1
XLOC_010161,LL0000033422,0
XLOC_010184,LL0000033423,3
XLOC_010242,LL0000033428,1
XLOC_010247,LL0000033429,16
XLOC_010278,LL0000033432,0
XLOC_010286,LL0000033436,0
XLOC_010289,LL0000033437,54
XLOC_010328,LL0000033440,0
XLOC_010331,LL0000033441,1
XLOC_010337,LL0000033444,348
XLOC_010379,LL0000033448,7
XLOC_010435,LL0000033454,1
XLOC_010457,LL0000033458,0
XLOC_010458,LL0000033459,0
XLOC_010543,LL0000033465,0
XLOC_010544,LL0000033466,1
XLOC_010548,LL0000033468,1
XLOC_010592,LL0000033475,0
XLOC_010593,LL0000033476,0
XLOC_010604,LL0000033477,46
XLOC_010649,LL0000033481,9
wu:fb59e12,LL0000033484,0
XLOC_010680,LL0000033485,0
LOC103908933,LL0000033486,1
XLOC_010723,LL0000033487,3
XLOC_010731,LL0000033488,24
XLOC_010795,LL0000033497,15
XLOC_010875,LL0000033504,0
XLOC_010897,LL0000033513,661
XLOC_010898,LL0000033514,7
XLOC_010899,LL0000033515,838
XLOC_010908,LL0000033516,8
LOC103908978,LL0000033524,7
XLOC_011020,LL0000033525,1
XLOC_011066,LL0000033527,33
XLOC_011085,LL0000033531,36
XLOC_011092,LL0000033532,75
XLOC_011107,LL0000033535,659
XLOC_011119,LL0000033536,0
XLOC_011121,LL0000033537,22
XLOC_011126,LL0000033538,48
LOC101885705,LL0000033539,6
XLOC_011133,LL0000033540,0
XLOC_011153,LL0000033543,170
XLOC_011156,LL0000033544,0
XLOC_011160,LL0000033546,2
XLOC_011190,LL0000033548,7
XLOC_011211,LL0000033554,0
XLOC_011218,LL0000033556,0
XLOC_011266,LL0000033569,8
XLOC_011272,LL0000033571,33
XLOC_011414,LL0000033580,0
XLOC_011415,LL0000033581,1
XLOC_011416,LL0000033582,0
XLOC_011417,LL0000033583,0
XLOC_011450,LL0000033584,35
LOC103909037,LL0000033585,0
XLOC_011522,LL0000033586,3
XLOC_011600,LL0000033590,3
XLOC_011609,LL0000033591,0
LOC108179710,LL0000033593,0
XLOC_011673,LL0000033598,35
XLOC_011687,LL0000033599,1
XLOC_011708,LL0000033600,1
XLOC_011709,LL0000033601,0
XLOC_011723,LL0000033602,11
XLOC_011738,LL0000033606,0
XLOC_011780,LL0000033612,6
XLOC_011830,LL0000033620,0
XLOC_011835,LL0000033622,1178
XLOC_011844,LL0000033624,2
XLOC_011850,LL0000033627,1
